Fecha,Cargos
2017-09-30,138339.02000000002
2017-10-01,0.0
2017-10-02,20720.0
2017-10-03,39020.08
2017-10-04,209400.62
2017-10-05,0.0
2017-10-06,21764.5
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,93691.85
2017-10-10,3420.71
2017-10-11,0.0
2017-10-12,29566.08
2017-10-13,302163.43
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,49391.5
2017-10-17,44736.2
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,16468.13
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,4600.01
2017-10-24,137957.38
2017-10-25,180875.32
2017-10-26,0.0
2017-10-27,19232.8
2017-10-28,42464.72
2017-10-29,0.0
2017-10-30,13014.04
2017-10-31,21915.4
2017-11-01,11010.0
2017-11-02,0.0
2017-11-03,7639.75
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,466647.44
2017-11-07,34385.44
2017-11-08,15247.55
2017-11-09,65255.66
2017-11-10,15612.92
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,22324.2
2017-11-14,0.0
2017-11-15,53459.3
2017-11-16,34986.91
2017-11-17,0.0
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,145009.37000000002
2017-11-23,58316.68
2017-11-24,8830.5
2017-11-25,16463.42
2017-11-26,0.0
2017-11-27,69302.70999999999
2017-11-28,77537.23
2017-11-29,42068.9
2017-11-30,150347.73
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,29020.5
2017-12-08,31646.32
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,1740.0
2017-12-13,569357.36
2017-12-14,36633.96
2017-12-15,23626.46
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,361201.42
2017-12-19,44773.72
2017-12-20,68865.69
2017-12-21,59777.05
2017-12-22,43798.12
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,13102.2
2017-12-27,443343.24
2017-12-28,165799.86
2017-12-29,281114.04000000004
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,3504.36
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,603740.65
2018-01-16,36975.93
2018-01-17,154650.84
2018-01-18,11283.9
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,16269.14
2018-01-23,36661.0
2018-01-24,75981.84
2018-01-25,0.0
2018-01-26,52501.28
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,77121.69
2018-01-30,9625.19
2018-01-31,66972.27
2018-02-01,33176.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,24800.0
2018-02-07,3480.0
2018-02-08,17661.0
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.0
2018-02-13,18409.760000000002
2018-02-14,172021.84
2018-02-15,32793.59
2018-02-16,214680.72
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,2505.6
2018-02-20,0.0
2018-02-21,286364.56
2018-02-22,31881.55
2018-02-23,139286.97
2018-02-24,522.0
2018-02-25,0.0
2018-02-26,521631.14
2018-02-27,49503.0
