Fecha,Concepto,Cargos
03/01/2023,FAC Servicio SIN PAGO,131196.0
05/01/2023,FAC Servicio PAGADA,188.0
05/01/2023,FAC Servicio SIN PAGO,14277.58
09/01/2023,FAC Servicio SIN PAGO,6438.0
10/01/2023,FAC Servicio PAGADA,5133.0
10/01/2023,FAC Servicio PAGADA,21100.4
10/01/2023,FAC Servicio SIN PAGO,18026.4
10/01/2023,FAC Servicio SIN PAGO,4742.13
10/01/2023,FAC Servicio SIN PAGO,192473.0
10/01/2023,FAC Servicio SIN PAGO,4742.13
10/01/2023,FAC Servicio SIN PAGO,4742.13
10/01/2023,FAC Servicio SIN PAGO,28737.84
10/01/2023,FAC Servicio SIN PAGO,1160.0
10/01/2023,FAC Servicio SIN PAGO,1160.0
10/01/2023,FAC Servicio SIN PAGO,28737.84
10/01/2023,FAC Servicio SIN PAGO,4742.13
10/01/2023,FAC Servicio SIN PAGO,20698.12
11/01/2023,FAC Servicio PAGADA,14326.0
11/01/2023,FAC Servicio PAGADA,31668.0
11/01/2023,FAC Servicio PAGADA,21634.0
11/01/2023,FAC Servicio PAGADA,30508.0
11/01/2023,FAC Servicio PAGADA,2874.22
11/01/2023,FAC Servicio PAGADA,6496.0
11/01/2023,FAC Servicio PAGADA,1753.92
12/01/2023,FAC Servicio PAGADA,3828.0
12/01/2023,FAC Ventas SIN PAGO,951.2
12/01/2023,FAC Ventas SIN PAGO,193566.88
12/01/2023,FAC Ventas SIN PAGO,35216.91
12/01/2023,FAC Servicio PAGADA,4056.98
13/01/2023,FAC Servicio PAGADA,1668.08
13/01/2023,FAC Servicio SIN PAGO,10288.27
13/01/2023,FAC Servicio SIN PAGO,2436.0
13/01/2023,FAC Servicio SIN PAGO,5530.0
13/01/2023,FAC Ventas SIN PAGO,35612.0
13/01/2023,FAC Servicio PAGADA,1113.6
13/01/2023,FAC Servicio SIN PAGO,11484.0
13/01/2023,FAC Servicio SIN PAGO,1149.1
13/01/2023,FAC Servicio SIN PAGO,2644.8
13/01/2023,FAC Ventas SIN PAGO,87116.0
13/01/2023,FAC Servicio SIN PAGO,7273.2
13/01/2023,FAC Servicio SIN PAGO,6148.64
16/01/2023,FAC Servicio SIN PAGO,13873.6
18/01/2023,FAC Servicio SIN PAGO,9984.12
18/01/2023,FAC Servicio SIN PAGO,3223.54
18/01/2023,FAC Servicio SIN PAGO,9152.4
18/01/2023,FAC Servicio SIN PAGO,21889.2
18/01/2023,FAC Servicio SIN PAGO,5452.0
18/01/2023,FAC Servicio SIN PAGO,24255.6
18/01/2023,FAC Servicio SIN PAGO,5397.48
18/01/2023,FAC Servicio SIN PAGO,75133.2
18/01/2023,FAC Servicio SIN PAGO,21750.0
18/01/2023,FAC Servicio PAGADA,7569.0
18/01/2023,FAC Servicio SIN PAGO,2784.0
18/01/2023,FAC Servicio SIN PAGO,1740.0
18/01/2023,FAC Servicio SIN PAGO,3944.0
19/01/2023,FAC Servicio PAGADA,10683.6
19/01/2023,FAC Servicio PAGADA,2610.0
19/01/2023,FAC Servicio PAGADA,6786.0
19/01/2023,FAC Servicio SIN PAGO,4628.4
19/01/2023,FAC Servicio SIN PAGO,20126.0
19/01/2023,FAC Servicio SIN PAGO,2112.0
19/01/2023,FAC Ventas PAGADA,3445.2
19/01/2023,FAC Servicio SIN PAGO,19140.0
19/01/2023,FAC Servicio SIN PAGO,2737.0
20/01/2023,FAC Servicio SIN PAGO,5742.0
20/01/2023,FAC Servicio SIN PAGO,52896.0
20/01/2023,FAC Servicio PAGADA,11368.0
20/01/2023,FAC Servicio PAGADA,5945.0
24/01/2023,FAC Servicio SIN PAGO,118378.0
24/01/2023,FAC Servicio SIN PAGO,8700.0
24/01/2023,FAC Servicio PAGADA,6554.0
24/01/2023,FAC Servicio SIN PAGO,2200.0
24/01/2023,FAC Ventas PAGADA,46434.8
24/01/2023,FAC Servicio SIN PAGO,8283.3
24/01/2023,FAC Ventas PAGADA,19528.6
24/01/2023,FAC Servicio PAGADA,8990.0
24/01/2023,FAC Servicio SIN PAGO,18792.0
24/01/2023,FAC Servicio SIN PAGO,23050.0
25/01/2023,FAC Servicio PAGADA,73369.74
25/01/2023,FAC Ventas SIN PAGO,2644.8
25/01/2023,FAC Ventas PAGADA,18383.1
25/01/2023,FAC Servicio PAGADA,2777.02
25/01/2023,FAC Servicio PAGADA,1390.02
