Fecha,Concepto,Cargos
16/07/2015,ANTERIOR FATURA SERVICIOS,6670.0
16/07/2015,ANTERIOR FATURA SERVICIOS,5220.0
16/07/2015,ANTERIOR FATURA SERVICIOS,5220.0
16/07/2015,ANTERIOR FATURA SERVICIOS,2320.0
16/07/2015,ANTERIOR FATURA SERVICIOS,18946.28
16/07/2015,ANTERIOR FATURA SERVICIOS,15924.48
16/07/2015,ANTERIOR FATURA SERVICIOS,2853.6
16/07/2015,ANTERIOR FATURA SERVICIOS,30582.24
16/07/2015,ANTERIOR FATURA SERVICIOS,4002.0
16/07/2015,ANTERIOR FATURA SERVICIOS,2668.0
16/07/2015,ANTERIOR FATURA SERVICIOS,1176.0
16/07/2015,ANTERIOR FATURA SERVICIOS,556.8
16/07/2015,ANTERIOR FATURA SERVICIOS,1044.0
16/07/2015,ANTERIOR FATURA SERVICIOS,1518.44
16/07/2015,ANTERIOR FATURA SERVICIOS,2099.99
16/07/2015,ANTERIOR FATURA SERVICIOS,2871.0
16/07/2015,ANTERIOR FATURA SERVICIOS,27888.72
16/07/2015,ANTERIOR FATURA SERVICIOS,2575.2
16/07/2015,ANTERIOR FATURA SERVICIOS,703.68
16/07/2015,ANTERIOR FATURA SERVICIOS,8420.44
16/07/2015,ANTERIOR FATURA SERVICIOS,1206.4
22/07/2015,ANTERIOR FATURA SERVICIOS,3016.0
22/07/2015,ANTERIOR FATURA SERVICIOS,2544.58
23/07/2015,ANTERIOR FATURA SERVICIOS,2876.8
23/07/2015,ANTERIOR FATURA SERVICIOS,7192.0
23/07/2015,ANTERIOR FATURA SERVICIOS,1484.8
23/07/2015,ANTERIOR FATURA SERVICIOS,1438.4
23/07/2015,ANTERIOR FATURA SERVICIOS,1519.6
24/07/2015,ANTERIOR FATURA SERVICIOS,1751.6
24/07/2015,ANTERIOR FATURA SERVICIOS,2610.0
24/07/2015,ANTERIOR FATURA SERVICIOS,1044.0
24/07/2015,ANTERIOR FATURA SERVICIOS,15924.48
24/07/2015,ANTERIOR FATURA SERVICIOS,1102.0
27/07/2015,ANTERIOR FATURA SERVICIOS,90016.0
27/07/2015,ANTERIOR FATURA SERVICIOS,1641.4
27/07/2015,ANTERIOR FATURA SERVICIOS,15590.4
27/07/2015,ANTERIOR FATURA SERVICIOS,12910.8
27/07/2015,ANTERIOR FATURA SERVICIOS,26080.27
28/07/2015,ANTERIOR FATURA SERVICIOS,1821.2
28/07/2015,ANTERIOR FATURA SERVICIOS,4964.8
28/07/2015,ANTERIOR FATURA SERVICIOS,2726.0
28/07/2015,ANTERIOR FATURA SERVICIOS,6350.62
