Fecha,Concepto,Cargos
25/01/24,FAC Servicio SIN PAGO,321211.97
25/01/24,FAC Ventas PAGADA,2784
25/01/24,FAC Servicio PAGADA,10989.19
26/01/24,FAC Servicio SIN PAGO,17893
26/01/24,FAC Servicio SIN PAGO,36366
26/01/24,FAC Servicio SIN PAGO,71920
30/01/24,FAC Servicio PAGADA,161373.86
31/01/24,FAC Servicio PAGADA,10125.49
31/01/24,FAC Servicio PAGADA,7076
31/01/24,FAC Servicio PAGADA,1792.42
31/01/24,FAC Servicio PAGADA,21680.48
31/01/24,FAC Servicio PAGADA,273847.88
31/01/24,FAC Servicio PAGADA,7328.3
31/01/24,FAC Servicio SIN PAGO,9051.89
31/01/24,FAC Servicio SIN PAGO,3735.2
31/01/24,FAC Servicio PAGADA,3480
31/01/24,FAC Servicio PAGADA,713.35
31/01/24,FAC Servicio PAGADA,11194
31/01/24,FAC Servicio PAGADA,66380.98
31/01/24,FAC Servicio PAGADA,6066.8
01/02/24,FAC Ventas SIN PAGO,8066.64
01/02/24,FAC Ventas SIN PAGO,8066.64
02/02/24,FAC Servicio PAGADA,15856.62
02/02/24,FAC Servicio PAGADA,24687.41
03/02/24,FAC Servicio SIN PAGO,346535.38
03/02/24,FAC Servicio SIN PAGO,87688.54
03/02/24,FAC Servicio SIN PAGO,617872.55
07/02/24,FAC Servicio SIN PAGO,44718
07/02/24,FAC Servicio SIN PAGO,91292
07/02/24,FAC Servicio SIN PAGO,34283.8
07/02/24,FAC Servicio SIN PAGO,696
07/02/24,FAC Servicio SIN PAGO,1815.01
08/02/24,FAC Servicio SIN PAGO,7830
08/02/24,FAC Servicio SIN PAGO,10150
08/02/24,FAC Servicio SIN PAGO,4698
08/02/24,FAC Servicio SIN PAGO,4698
08/02/24,FAC Servicio SIN PAGO,2773
08/02/24,FAC Servicio SIN PAGO,7830
08/02/24,FAC Servicio SIN PAGO,85376
08/02/24,FAC Servicio SIN PAGO,426706
10/02/24,FAC Servicio SIN PAGO,2262
10/02/24,FAC Servicio SIN PAGO,1961
10/02/24,FAC Servicio SIN PAGO,151032
10/02/24,FAC Servicio SIN PAGO,15950
10/02/24,FAC Servicio SIN PAGO,6380
10/02/24,FAC Servicio SIN PAGO,1972
10/02/24,FAC Servicio SIN PAGO,1972
12/02/24,FAC Servicio PAGADA,4684.95
12/02/24,FAC Servicio PAGADA,5309.55
13/02/24,FAC Servicio PAGADA,2868.22
13/02/24,FAC Servicio PAGADA,42121.05
13/02/24,FAC Servicio SIN PAGO,236921.47
13/02/24,FAC Servicio PAGADA,5428.1
13/02/24,FAC Servicio SIN PAGO,2107.72
13/02/24,FAC Ventas PAGADA,6820.01
14/02/24,FAC Servicio PAGADA,2653.5
14/02/24,FAC Servicio PAGADA,210134
14/02/24,FAC Servicio PAGADA,87000
14/02/24,FAC Ventas PAGADA,27554.17
14/02/24,FAC Servicio SIN PAGO,3480
14/02/24,FAC Servicio SIN PAGO,10605
14/02/24,FAC Servicio SIN PAGO,29515.01
14/02/24,FAC Servicio PAGADA,87000
15/02/24,FAC Servicio SIN PAGO,48475.24
15/02/24,FAC Servicio SIN PAGO,18644.68
15/02/24,FAC Servicio SIN PAGO,2436
15/02/24,FAC Servicio SIN PAGO,2436
15/02/24,FAC Servicio SIN PAGO,23926.16
15/02/24,FAC Servicio SIN PAGO,40316.96
15/02/24,FAC Servicio SIN PAGO,40316.96
15/02/24,FAC Servicio SIN PAGO,2163.78
15/02/24,FAC Servicio SIN PAGO,8533.13
15/02/24,FAC Servicio SIN PAGO,38212.26
15/02/24,FAC Servicio SIN PAGO,9952.8
15/02/24,FAC Servicio SIN PAGO,114028
15/02/24,FAC Servicio SIN PAGO,19590.43
15/02/24,FAC Servicio SIN PAGO,11008.4
20/02/24,FAC Servicio SIN PAGO,20996
22/02/24,FAC Servicio SIN PAGO,14268
22/02/24,FAC Servicio SIN PAGO,25015.4
22/02/24,FAC Servicio SIN PAGO,6728
22/02/24,FAC Servicio SIN PAGO,3779.86
22/02/24,FAC Servicio SIN PAGO,259840
23/02/24,FAC Servicio SIN PAGO,24186
23/02/24,FAC Servicio SIN PAGO,33138
23/02/24,FAC Servicio SIN PAGO,5800
23/02/24,FAC Servicio SIN PAGO,37062
23/02/24,FAC Servicio SIN PAGO,10192.06
23/02/24,FAC Servicio SIN PAGO,40426
23/02/24,FAC Servicio SIN PAGO,22881
23/02/24,FAC Servicio SIN PAGO,22881
23/02/24,FAC Servicio SIN PAGO,22881
23/02/24,FAC Servicio SIN PAGO,22881
23/02/24,FAC Servicio SIN PAGO,10605
23/02/24,FAC Servicio SIN PAGO,10605
23/02/24,FAC Servicio SIN PAGO,10605
23/02/24,FAC Servicio SIN PAGO,67222
23/02/24,FAC Servicio SIN PAGO,67222
23/02/24,FAC Servicio SIN PAGO,67222
23/02/24,FAC Servicio SIN PAGO,6612
23/02/24,FAC Servicio SIN PAGO,43611.36
24/02/24,FAC Servicio SIN PAGO,56901.72
24/02/24,FAC Servicio SIN PAGO,2492.29
24/02/24,FAC Servicio SIN PAGO,7612
24/02/24,FAC Servicio SIN PAGO,4659.79
24/02/24,FAC Servicio SIN PAGO,4930
26/02/24,FAC Servicio PAGADA,45389.64
26/02/24,FAC Servicio SIN PAGO,56840
26/02/24,FAC Servicio SIN PAGO,6884
26/02/24,FAC Servicio SIN PAGO,6884
26/02/24,FAC Servicio PAGADA,11658
26/02/24,FAC Servicio SIN PAGO,9865.8
26/02/24,FAC Servicio SIN PAGO,40199.8
26/02/24,FAC Servicio PAGADA,3619.2
26/02/24,FAC Servicio PAGADA,7238.4
26/02/24,FAC Servicio PAGADA,127709.27
26/02/24,FAC Servicio PAGADA,1467.17
26/02/24,FAC Servicio PAGADA,50802.8
26/02/24,FAC Servicio SIN PAGO,24244
26/02/24,FAC Servicio PAGADA,10440
26/02/24,FAC Servicio PAGADA,4562.98
26/02/24,FAC Servicio PAGADA,87653.54
26/02/24,FAC Servicio PAGADA,34687.02
26/02/24,FAC Servicio PAGADA,65813.57
26/02/24,FAC Servicio PAGADA,32507.72
26/02/24,FAC Ventas PAGADA,90505.02
26/02/24,FAC Servicio PAGADA,14790
26/02/24,FAC Servicio PAGADA,287564
26/02/24,FAC Servicio PAGADA,9048
26/02/24,FAC Servicio PAGADA,279883.12
26/02/24,FAC Servicio PAGADA,2066.42
27/02/24,FAC Servicio PAGADA,1744.5
27/02/24,FAC Servicio PAGADA,1744.5
27/02/24,FAC Servicio PAGADA,171789.85
27/02/24,FAC Servicio PAGADA,1744.5
27/02/24,FAC Servicio PAGADA,5944.19
27/02/24,FAC Servicio PAGADA,1744.5
27/02/24,FAC Servicio PAGADA,14938.6
28/02/24,FAC Servicio PAGADA,79367
28/02/24,FAC Servicio PAGADA,15486
28/02/24,FAC Servicio PAGADA,4872
28/02/24,FAC Servicio PAGADA,10462.6
28/02/24,FAC Servicio PAGADA,1450
28/02/24,FAC Servicio PAGADA,6535.79
28/02/24,FAC Servicio PAGADA,1450
29/02/24,FAC Servicio PAGADA,667
29/02/24,FAC Servicio PAGADA,4334
29/02/24,FAC Servicio SIN PAGO,67222
29/02/24,FAC Servicio PAGADA,30180.3
29/02/24,FAC Servicio PAGADA,1609.26
29/02/24,FAC Servicio PAGADA,4176
29/02/24,FAC Ventas PAGADA,90505.02
29/02/24,FAC Servicio PAGADA,53882
29/02/24,FAC Servicio PAGADA,82940
29/02/24,FAC Servicio PAGADA,1609.24
29/02/24,FAC Servicio PAGADA,836.1
29/02/24,FAC Servicio PAGADA,221560
29/02/24,FAC Servicio PAGADA,7395
29/02/24,FAC Servicio PAGADA,1609.24
29/02/24,FAC Servicio PAGADA,1609.26
01/03/24,FAC Servicio SIN PAGO,7612
01/03/24,FAC Servicio SIN PAGO,7612
01/03/24,FAC Servicio SIN PAGO,7612
01/03/24,FAC Servicio SIN PAGO,7612
01/03/24,FAC Servicio SIN PAGO,79924
20/03/24,FAC Servicio SIN PAGO,11328.59
20/03/24,FAC Servicio SIN PAGO,47896.3
20/03/24,FAC Servicio SIN PAGO,3770
20/03/24,FAC Servicio SIN PAGO,3770
20/03/24,FAC Servicio SIN PAGO,3770
20/03/24,FAC Servicio SIN PAGO,35312.26
20/03/24,FAC Servicio SIN PAGO,21611.4
20/03/24,FAC Servicio SIN PAGO,10545.56
20/03/24,FAC Servicio SIN PAGO,42972.2
20/03/24,FAC Servicio SIN PAGO,5235.78
20/03/24,FAC Servicio SIN PAGO,65813.57
20/03/24,FAC Servicio SIN PAGO,87653.54
20/03/24,FAC Servicio SIN PAGO,3845.95
20/03/24,FAC Servicio SIN PAGO,10173.14
20/03/24,FAC Servicio SIN PAGO,29965.96
20/03/24,FAC Servicio SIN PAGO,77643.67
20/03/24,FAC Servicio SIN PAGO,2090.09
20/03/24,FAC Servicio SIN PAGO,35312.26
21/03/24,FAC Servicio PAGADA,29696
21/03/24,FAC Servicio SIN PAGO,92539
21/03/24,FAC Servicio SIN PAGO,6976.39
21/03/24,FAC Servicio SIN PAGO,114028
21/03/24,FAC Servicio SIN PAGO,114028
21/03/24,FAC Servicio SIN PAGO,11734
21/03/24,FAC Servicio SIN PAGO,1619.13
21/03/24,FAC Servicio SIN PAGO,8410
22/03/24,FAC Servicio SIN PAGO,4698
22/03/24,FAC Servicio SIN PAGO,5503.27
22/03/24,FAC Servicio SIN PAGO,2030.14
22/03/24,FAC Servicio SIN PAGO,10192.06
22/03/24,FAC Servicio SIN PAGO,9173.28
22/03/24,FAC Servicio SIN PAGO,16325
22/03/24,FAC Servicio SIN PAGO,44626.48
22/03/24,FAC Servicio PAGADA,2088
22/03/24,FAC Servicio SIN PAGO,44626.48
22/03/24,FAC Servicio SIN PAGO,5360.59
22/03/24,FAC Servicio SIN PAGO,1096.2
22/03/24,FAC Servicio SIN PAGO,2436
22/03/24,FAC Servicio SIN PAGO,2436
23/03/24,FAC Servicio PAGADA,4060
23/03/24,FAC Servicio SIN PAGO,87688.54
23/03/24,FAC Servicio SIN PAGO,4872
23/03/24,FAC Servicio SIN PAGO,4872
23/03/24,FAC Servicio PAGADA,33423.31
23/03/24,FAC Servicio PAGADA,14500
23/03/24,FAC Servicio PAGADA,11600
23/03/24,FAC Servicio PAGADA,19778
23/03/24,FAC Servicio PAGADA,8095.87
23/03/24,FAC Servicio PAGADA,4858.78
23/03/24,FAC Servicio PAGADA,18212
23/03/24,FAC Servicio SIN PAGO,8208.93
23/03/24,FAC Servicio SIN PAGO,1557.73
23/03/24,FAC Servicio PAGADA,6998.63
23/03/24,FAC Servicio PAGADA,21228
23/03/24,FAC Servicio PAGADA,2211.71
23/03/24,FAC Servicio PAGADA,1988.82
23/03/24,FAC Servicio PAGADA,4963.18
23/03/24,FAC Servicio SIN PAGO,1948.8
23/03/24,FAC Servicio PAGADA,11542
23/03/24,FAC Servicio PAGADA,16074.12
23/03/24,FAC Servicio PAGADA,15233.7
23/03/24,FAC Servicio PAGADA,3538
23/03/24,FAC Servicio PAGADA,2262
23/03/24,FAC Servicio PAGADA,367.49
23/03/24,FAC Servicio SIN PAGO,2831
23/03/24,FAC Servicio SIN PAGO,7625.83
23/03/24,FAC Servicio SIN PAGO,6559.8
23/03/24,FAC Servicio SIN PAGO,44626.48
23/03/24,FAC Servicio SIN PAGO,19575
23/03/24,FAC Servicio PAGADA,5684
23/03/24,FAC Servicio SIN PAGO,7632.8
23/03/24,FAC Servicio SIN PAGO,2030
23/03/24,FAC Servicio SIN PAGO,9169.8
23/03/24,FAC Servicio SIN PAGO,8305.6
23/03/24,FAC Servicio PAGADA,1450
23/03/24,FAC Servicio SIN PAGO,1850.2
23/03/24,FAC Servicio PAGADA,8008.18
23/03/24,FAC Servicio PAGADA,4842
23/03/24,FAC Servicio SIN PAGO,20015.8
23/03/24,FAC Servicio PAGADA,1450
25/03/24,FAC Servicio PAGADA,4658.32
25/03/24,FAC Servicio PAGADA,9164.23
25/03/24,FAC Servicio SIN PAGO,12876
25/03/24,FAC Servicio SIN PAGO,28536
25/03/24,FAC Servicio PAGADA,6470.2
25/03/24,FAC Servicio SIN PAGO,11734
25/03/24,FAC Servicio SIN PAGO,20236.71
25/03/24,FAC Servicio SIN PAGO,18496.71
25/03/24,FAC Servicio SIN PAGO,4316
25/03/24,FAC Servicio SIN PAGO,21593.4
25/03/24,FAC Servicio SIN PAGO,38570
25/03/24,FAC Servicio SIN PAGO,8537.6
25/03/24,FAC Servicio SIN PAGO,6310.4
25/03/24,FAC Servicio SIN PAGO,13920
25/03/24,FAC Servicio PAGADA,15486
25/03/24,FAC Servicio SIN PAGO,10235.56
25/03/24,FAC Servicio SIN PAGO,28536
25/03/24,FAC Servicio PAGADA,7023.8
25/03/24,FAC Servicio PAGADA,3525.94
25/03/24,FAC Servicio SIN PAGO,28536
25/03/24,FAC Servicio SIN PAGO,28536
25/03/24,FAC Servicio SIN PAGO,206344
25/03/24,FAC Servicio PAGADA,6314.11
26/03/24,FAC Servicio SIN PAGO,50808
26/03/24,FAC Servicio SIN PAGO,3461.38
26/03/24,FAC Servicio SIN PAGO,171789.85
26/03/24,FAC Servicio SIN PAGO,11734
26/03/24,FAC Servicio SIN PAGO,11734
26/03/24,FAC Servicio SIN PAGO,12876
26/03/24,FAC Servicio PAGADA,4244.81
26/03/24,FAC Servicio SIN PAGO,15200.76
26/03/24,FAC Servicio PAGADA,2610
26/03/24,FAC Servicio PAGADA,18096
26/03/24,FAC Servicio SIN PAGO,8775.42
27/03/24,FAC Servicio PAGADA,221560
27/03/24,FAC Servicio SIN PAGO,25881.05
27/03/24,FAC Ventas SIN PAGO,5849.88
27/03/24,FAC Servicio PAGADA,12180
27/03/24,FAC Servicio PAGADA,4274.6
27/03/24,FAC Servicio SIN PAGO,34562.8
27/03/24,FAC Servicio PAGADA,75052
27/03/24,FAC Servicio PAGADA,1155.36
27/03/24,FAC Servicio SIN PAGO,15486
27/03/24,FAC Servicio PAGADA,9082.8
27/03/24,FAC Servicio PAGADA,85782
27/03/24,FAC Servicio PAGADA,9082.8
27/03/24,FAC Servicio SIN PAGO,9918
02/04/24,FAC Servicio SIN PAGO,7553.15
02/04/24,FAC Servicio SIN PAGO,26268.2
03/04/24,FAC Servicio SIN PAGO,62582
04/04/24,FAC Servicio SIN PAGO,15080
04/04/24,FAC Servicio SIN PAGO,17806
05/04/24,FAC Servicio SIN PAGO,183150.66
05/04/24,FAC Servicio SIN PAGO,39788
05/04/24,FAC Servicio SIN PAGO,21344
05/04/24,FAC Servicio SIN PAGO,29696
05/04/24,FAC Servicio SIN PAGO,3223.18
05/04/24,FAC Servicio PAGADA,4785
05/04/24,FAC Servicio SIN PAGO,29696
06/04/24,FAC Servicio PAGADA,7835.8
09/04/24,FAC Servicio SIN PAGO,36366
09/04/24,FAC Servicio SIN PAGO,27918
09/04/24,FAC Servicio SIN PAGO,38971.36
09/04/24,FAC Servicio SIN PAGO,24534
09/04/24,FAC Servicio SIN PAGO,4921.88
09/04/24,FAC Servicio SIN PAGO,6152.64
09/04/24,FAC Servicio SIN PAGO,36366
09/04/24,FAC Servicio SIN PAGO,6191.5
09/04/24,FAC Servicio SIN PAGO,16074.12
09/04/24,FAC Servicio PAGADA,6235.46
09/04/24,FAC Servicio SIN PAGO,4176
10/04/24,FAC Servicio PAGADA,32248
10/04/24,FAC Servicio PAGADA,98136
10/04/24,FAC Ventas SIN PAGO,1359.52
10/04/24,FAC Servicio SIN PAGO,4901
10/04/24,FAC Ventas SIN PAGO,1821.2
10/04/24,FAC Servicio SIN PAGO,1844.4
10/04/24,FAC Servicio SIN PAGO,14152
10/04/24,FAC Servicio PAGADA,31336.7
10/04/24,FAC Servicio SIN PAGO,41586
10/04/24,FAC Servicio SIN PAGO,35960
10/04/24,FAC Servicio SIN PAGO,24186
10/04/24,FAC Servicio SIN PAGO,18792
10/04/24,FAC Servicio SIN PAGO,9048
10/04/24,FAC Servicio SIN PAGO,10205.68
10/04/24,FAC Servicio SIN PAGO,77643.67
10/04/24,FAC Servicio PAGADA,11484
11/04/24,FAC Servicio SIN PAGO,12876
11/04/24,FAC Servicio SIN PAGO,24592
11/04/24,FAC Servicio SIN PAGO,12876
11/04/24,FAC Servicio SIN PAGO,1000
11/04/24,FAC Servicio SIN PAGO,23710.01
12/04/24,FAC Servicio PAGADA,8488.67
13/04/24,FAC Servicio SIN PAGO,55100
15/04/24,FAC Servicio SIN PAGO,9913.57
15/04/24,FAC Servicio PAGADA,32188.61
15/04/24,FAC Servicio PAGADA,22623.13
15/04/24,FAC Servicio PAGADA,2552
15/04/24,FAC Servicio SIN PAGO,24182.06
16/04/24,FAC Servicio PAGADA,5800
17/04/24,FAC Servicio SIN PAGO,35936.8
18/04/24,FAC Servicio SIN PAGO,101268
18/04/24,FAC Servicio SIN PAGO,12180
20/04/24,FAC Servicio SIN PAGO,145470.64
20/04/24,FAC Servicio PAGADA,471018
23/04/24,FAC Ventas SIN PAGO,216244.24
23/04/24,FAC Servicio SIN PAGO,87653.54
23/04/24,FAC Servicio SIN PAGO,108576
23/04/24,FAC Servicio SIN PAGO,108576
23/04/24,FAC Servicio SIN PAGO,172724
23/04/24,FAC Servicio PAGADA,14499.65
23/04/24,FAC Servicio SIN PAGO,6380
23/04/24,FAC Servicio SIN PAGO,9918
23/04/24,FAC Servicio SIN PAGO,114526.57
23/04/24,FAC Servicio SIN PAGO,23149.63
23/04/24,FAC Servicio SIN PAGO,35781.22
23/04/24,FAC Servicio SIN PAGO,4900.3
23/04/24,FAC Servicio PAGADA,2502.38
23/04/24,FAC Servicio SIN PAGO,195753.87
24/04/24,FAC Servicio SIN PAGO,47661.15
24/04/24,FAC Servicio SIN PAGO,56028
25/04/24,FAC Servicio SIN PAGO,90820.26
25/04/24,FAC Ventas SIN PAGO,468.93
25/04/24,FAC Servicio SIN PAGO,8909
25/04/24,FAC Servicio SIN PAGO,8909
25/04/24,FAC Servicio PAGADA,6393.92
25/04/24,FAC Servicio SIN PAGO,4873.45
25/04/24,FAC Servicio PAGADA,5887
25/04/24,FAC Servicio SIN PAGO,97083.74
25/04/24,FAC Servicio SIN PAGO,93952.01
26/04/24,FAC Servicio PAGADA,5392.43
27/04/24,FAC Servicio PAGADA,13189.2
27/04/24,FAC Servicio SIN PAGO,3770
27/04/24,FAC Servicio SIN PAGO,1479
29/04/24,FAC Servicio PAGADA,7540
29/04/24,FAC Servicio PAGADA,2203.19
30/04/24,FAC Servicio PAGADA,16240
30/04/24,FAC Servicio PAGADA,11599.3
30/04/24,FAC Servicio PAGADA,2598.4
30/04/24,FAC Servicio PAGADA,14036
30/04/24,FAC Servicio PAGADA,7830
30/04/24,FAC Servicio PAGADA,4886.33
30/04/24,FAC Servicio PAGADA,4724.45
30/04/24,FAC Ventas PAGADA,1289.4
30/04/24,FAC Servicio PAGADA,7830
30/04/24,FAC Servicio SIN PAGO,19251.36
30/04/24,FAC Servicio PAGADA,31328.06
30/04/24,FAC Servicio PAGADA,1025.21
30/04/24,FAC Servicio PAGADA,1025.21
30/04/24,FAC Servicio PAGADA,1277.86
30/04/24,FAC Servicio PAGADA,20252.9
30/04/24,FAC Servicio PAGADA,9037.56
03/05/24,FAC Servicio SIN PAGO,239544.54
03/05/24,FAC Servicio SIN PAGO,20012.32
03/05/24,FAC Servicio SIN PAGO,1412.88
04/05/24,FAC Ventas SIN PAGO,37433.2
04/05/24,FAC Servicio SIN PAGO,16325
04/05/24,FAC Servicio SIN PAGO,16325
04/05/24,FAC Servicio SIN PAGO,765.6
04/05/24,FAC Servicio SIN PAGO,2436
04/05/24,FAC Servicio SIN PAGO,14094
04/05/24,FAC Servicio SIN PAGO,2436
06/05/24,FAC Servicio SIN PAGO,3968.6
06/05/24,FAC Servicio SIN PAGO,44626.48
06/05/24,FAC Servicio SIN PAGO,44626.48
06/05/24,FAC Servicio SIN PAGO,6960
07/05/24,FAC Ventas SIN PAGO,1606.6
07/05/24,FAC Servicio SIN PAGO,34562.8
07/05/24,FAC Servicio PAGADA,5529.02
07/05/24,FAC Servicio SIN PAGO,25881.05
07/05/24,FAC Servicio SIN PAGO,114028
07/05/24,FAC Servicio SIN PAGO,1537.88
07/05/24,FAC Servicio SIN PAGO,4993.32
07/05/24,FAC Servicio PAGADA,26196.4
07/05/24,FAC Servicio SIN PAGO,114028
07/05/24,FAC Servicio SIN PAGO,35312.26
07/05/24,FAC Servicio SIN PAGO,35312.26
07/05/24,FAC Servicio PAGADA,1066.9
07/05/24,FAC Servicio SIN PAGO,2390.35
07/05/24,FAC Servicio SIN PAGO,3770
07/05/24,FAC Servicio SIN PAGO,3770
07/05/24,FAC Servicio SIN PAGO,3770
08/05/24,FAC Servicio SIN PAGO,15486
08/05/24,FAC Servicio PAGADA,434.3
08/05/24,FAC Servicio SIN PAGO,42972.2
08/05/24,FAC Servicio SIN PAGO,3480
08/05/24,FAC Servicio SIN PAGO,77643.67
08/05/24,FAC Servicio SIN PAGO,2992.8
08/05/24,FAC Servicio SIN PAGO,20311.6
08/05/24,FAC Servicio SIN PAGO,700
08/05/24,FAC Servicio SIN PAGO,4060
08/05/24,FAC Servicio SIN PAGO,44033
08/05/24,FAC Servicio SIN PAGO,50808
08/05/24,FAC Servicio SIN PAGO,7835.8
08/05/24,FAC Servicio SIN PAGO,3739.84
09/05/24,FAC Servicio SIN PAGO,11484
09/05/24,FAC Servicio PAGADA,2249.24
09/05/24,FAC Servicio SIN PAGO,10545.56
10/05/24,FAC Servicio SIN PAGO,10382
10/05/24,FAC Ventas PAGADA,27646.97
14/05/24,FAC Servicio PAGADA,7023.8
14/05/24,FAC Servicio PAGADA,19314
14/05/24,FAC Servicio PAGADA,5220
14/05/24,FAC Servicio PAGADA,8006.04
14/05/24,FAC Servicio PAGADA,3321.65
14/05/24,FAC Servicio PAGADA,3611.78
14/05/24,FAC Ventas SIN PAGO,55686.73
15/05/24,FAC Servicio SIN PAGO,16762
15/05/24,FAC Servicio SIN PAGO,5774.25
15/05/24,FAC Servicio SIN PAGO,5774.25
15/05/24,FAC Servicio SIN PAGO,5774.25
15/05/24,FAC Servicio SIN PAGO,2681
15/05/24,FAC Servicio SIN PAGO,22883
15/05/24,FAC Servicio SIN PAGO,5774.25
15/05/24,FAC Servicio SIN PAGO,22883
15/05/24,FAC Servicio SIN PAGO,41087.2
15/05/24,FAC Servicio SIN PAGO,22883
15/05/24,FAC Servicio SIN PAGO,22883
15/05/24,FAC Servicio SIN PAGO,10679.01
16/05/24,FAC Servicio PAGADA,4756
16/05/24,FAC Servicio SIN PAGO,13920
16/05/24,FAC Servicio SIN PAGO,13568.17
16/05/24,FAC Servicio SIN PAGO,15138
16/05/24,FAC Servicio SIN PAGO,8095.87
16/05/24,FAC Servicio SIN PAGO,4858.78
16/05/24,FAC Servicio SIN PAGO,9135
17/05/24,FAC Ventas SIN PAGO,16222.6
17/05/24,FAC Servicio PAGADA,957
17/05/24,FAC Servicio SIN PAGO,3219
17/05/24,FAC Servicio SIN PAGO,7192
18/05/24,FAC Servicio SIN PAGO,34521.6
18/05/24,FAC Servicio SIN PAGO,25877.28
18/05/24,FAC Servicio SIN PAGO,4593.6
18/05/24,FAC Servicio SIN PAGO,4746.72
18/05/24,FAC Servicio SIN PAGO,32294.4
18/05/24,FAC Servicio SIN PAGO,34521.6
18/05/24,FAC Servicio PAGADA,12910.8
20/05/24,FAC Servicio PAGADA,5220
20/05/24,FAC Servicio PAGADA,2281.89
20/05/24,FAC Servicio SIN PAGO,23926.16
20/05/24,FAC Servicio PAGADA,4345
20/05/24,FAC Servicio SIN PAGO,23926.16
20/05/24,FAC Servicio SIN PAGO,23926.16
20/05/24,FAC Servicio SIN PAGO,23926.16
21/05/24,FAC Servicio SIN PAGO,71398
