Fecha,Concepto,Cargos
29/01/18,FAC Servicio SIN PAGO,8317.2
29/01/18,FAC Servicio SIN PAGO,61060.2
29/01/18,FAC Servicio SIN PAGO,2971.92
29/01/18,FAC Servicio SIN PAGO,4772.37
30/01/18,FAC Servicio SIN PAGO,2674.73
30/01/18,FAC Servicio SIN PAGO,6950.46
31/01/18,FAC Servicio SIN PAGO,1733.57
31/01/18,FAC Servicio SIN PAGO,9860
31/01/18,FAC Servicio PAGADA,5378.7
31/01/18,FAC Servicio PAGADA,50000
01/02/18,FAC Servicio SIN PAGO,33176
06/02/18,FAC Servicio SIN PAGO,19000
06/02/18,FAC Servicio SIN PAGO,5800
07/02/18,FAC Servicio SIN PAGO,2262
07/02/18,FAC Servicio SIN PAGO,1218
08/02/18,FAC Servicio SIN PAGO,17661
13/02/18,FAC Servicio PAGADA,10556
13/02/18,FAC Servicio PAGADA,1200
13/02/18,FAC Servicio SIN PAGO,6653.76
14/02/18,FAC Servicio PAGADA,154650.84
14/02/18,FAC Servicio PAGADA,15225
14/02/18,FAC Servicio SIN PAGO,2146
15/02/18,FAC Servicio PAGADA,2795.99
15/02/18,FAC Servicio PAGADA,29997.6
16/02/18,FAC Servicio SIN PAGO,10804.48
16/02/18,FAC Servicio PAGADA,50000
16/02/18,FAC Servicio PAGADA,9294.24
16/02/18,FAC Servicio SIN PAGO,13050
16/02/18,FAC Servicio SIN PAGO,81532
16/02/18,FAC Servicio PAGADA,50000
19/02/18,FAC Servicio SIN PAGO,2505.6
21/02/18,FAC Ventas SIN PAGO,282942.56
21/02/18,FAC Servicio PAGADA,3422
22/02/18,FAC Servicio SIN PAGO,696
22/02/18,FAC Servicio SIN PAGO,3188.61
22/02/18,FAC Servicio PAGADA,2571.69
22/02/18,FAC Servicio SIN PAGO,3201.6
22/02/18,FAC Servicio PAGADA,10556
22/02/18,FAC Servicio SIN PAGO,640
22/02/18,FAC Servicio SIN PAGO,8436.92
22/02/18,FAC Servicio SIN PAGO,2590.73
23/02/18,FAC Ventas PAGADA,139286.97
24/02/18,FAC Ventas SIN PAGO,522
26/02/18,FAC Servicio SIN PAGO,81532
26/02/18,FAC Servicio SIN PAGO,16269.14
26/02/18,FAC Servicio SIN PAGO,7772
26/02/18,FAC Servicio SIN PAGO,9164
26/02/18,FAC Servicio PAGADA,1450
26/02/18,FAC Servicio SIN PAGO,33950
26/02/18,FAC Servicio SIN PAGO,4408
26/02/18,FAC Servicio SIN PAGO,247250
26/02/18,FAC Servicio SIN PAGO,19836
26/02/18,FAC Servicio SIN PAGO,100000
27/02/18,FAC Servicio SIN PAGO,45646
27/02/18,FAC Servicio SIN PAGO,3857
28/02/18,FAC Servicio SIN PAGO,4691.1
28/02/18,FAC Servicio SIN PAGO,73799.15
28/02/18,FAC Servicio SIN PAGO,53799.14
28/02/18,FAC Servicio PAGADA,9472.5
28/02/18,FAC Servicio PAGADA,50000
01/03/18,FAC Servicio SIN PAGO,1245.84
01/03/18,FAC Servicio SIN PAGO,1688.96
01/03/18,FAC Servicio SIN PAGO,2262
02/03/18,FAC Servicio PAGADA,50000
05/03/18,FAC Servicio SIN PAGO,192850
07/03/18,FAC Servicio SIN PAGO,7482
09/03/18,FAC Servicio SIN PAGO,812
09/03/18,FAC Servicio SIN PAGO,1218
09/03/18,FAC Servicio SIN PAGO,3101.94
09/03/18,FAC Servicio SIN PAGO,12180
10/03/18,FAC Servicio SIN PAGO,48815.19
13/03/18,FAC Servicio SIN PAGO,4567.5
13/03/18,FAC Servicio SIN PAGO,3219
13/03/18,FAC Servicio SIN PAGO,1485.96
14/03/18,FAC Servicio SIN PAGO,4538.04
14/03/18,FAC Servicio PAGADA,675.7
14/03/18,FAC Servicio PAGADA,25143
14/03/18,FAC Servicio SIN PAGO,5916
14/03/18,FAC Servicio PAGADA,1764.16
14/03/18,FAC Servicio SIN PAGO,8317.2
14/03/18,FAC Servicio SIN PAGO,138152.52
14/03/18,FAC Servicio SIN PAGO,4098.87
21/03/18,FAC Servicio SIN PAGO,2320
22/03/18,FAC Servicio SIN PAGO,75400
22/03/18,FAC Servicio PAGADA,28621.84
22/03/18,FAC Servicio SIN PAGO,3947.22
27/03/18,FAC Servicio SIN PAGO,348
27/03/18,FAC Servicio PAGADA,2320
27/03/18,FAC Servicio SIN PAGO,147640.45
27/03/18,FAC Servicio PAGADA,1563.84
28/03/18,FAC Servicio PAGADA,161008.31
03/04/18,FAC Servicio PAGADA,1972
04/04/18,FAC Servicio SIN PAGO,81532
04/04/18,FAC Servicio PAGADA,9860
04/04/18,FAC Servicio PAGADA,2200
04/04/18,FAC Servicio SIN PAGO,81532
04/04/18,FAC Servicio SIN PAGO,81532
06/04/18,FAC Servicio PAGADA,9454
06/04/18,FAC Servicio SIN PAGO,1327.04
09/04/18,FAC Servicio SIN PAGO,1218
09/04/18,FAC Servicio SIN PAGO,55848.56
09/04/18,FAC Servicio SIN PAGO,2930.94
10/04/18,FAC Servicio SIN PAGO,9294.24
10/04/18,FAC Servicio SIN PAGO,1406.15
10/04/18,FAC Servicio SIN PAGO,8436.92
10/04/18,FAC Ventas PAGADA,40039.49
10/04/18,FAC Servicio SIN PAGO,2157.6
10/04/18,FAC Servicio SIN PAGO,2630.1
10/04/18,FAC Servicio SIN PAGO,199707.15
10/04/18,FAC Servicio SIN PAGO,1136.8
11/04/18,FAC Servicio PAGADA,19273.63
11/04/18,FAC Servicio SIN PAGO,204387.78
11/04/18,FAC Servicio PAGADA,8277.76
11/04/18,FAC Servicio SIN PAGO,6371.88
13/04/18,FAC Servicio SIN PAGO,6695.52
17/04/18,FAC Servicio SIN PAGO,1136.8
17/04/18,FAC Servicio SIN PAGO,10006
17/04/18,FAC Servicio SIN PAGO,2505.6
17/04/18,FAC Servicio SIN PAGO,13053.48
17/04/18,FAC Servicio SIN PAGO,2505.6
17/04/18,FAC Servicio SIN PAGO,9462.12
17/04/18,FAC Servicio SIN PAGO,1136.8
17/04/18,FAC Servicio SIN PAGO,20304.86
23/04/18,FAC Servicio SIN PAGO,1585.04
23/04/18,FAC Servicio SIN PAGO,18188.28
23/04/18,FAC Servicio SIN PAGO,31911.09
23/04/18,FAC Servicio SIN PAGO,1045.45
23/04/18,FAC Servicio SIN PAGO,1585.04
23/04/18,FAC Servicio SIN PAGO,5250.45
23/04/18,FAC Ventas SIN PAGO,1799.86
24/04/18,FAC Servicio SIN PAGO,10006
24/04/18,FAC Servicio PAGADA,29000
26/04/18,FAC Servicio SIN PAGO,101594.03
26/04/18,FAC Servicio PAGADA,7495.8
26/04/18,FAC Servicio PAGADA,3857
26/04/18,FAC Servicio PAGADA,5810.05
26/04/18,FAC Servicio PAGADA,6818.22
27/04/18,FAC Servicio SIN PAGO,1545.25
27/04/18,FAC Servicio PAGADA,3219
27/04/18,FAC Servicio PAGADA,16936
27/04/18,FAC Servicio SIN PAGO,1327.04
27/04/18,FAC Servicio SIN PAGO,16269.14
27/04/18,FAC Servicio SIN PAGO,21083
27/04/18,FAC Servicio PAGADA,16269.14
30/04/18,FAC Servicio PAGADA,11785.6
02/05/18,FAC Servicio SIN PAGO,2514.39
02/05/18,FAC Servicio PAGADA,5939.11
02/05/18,FAC Servicio SIN PAGO,14848
03/05/18,FAC Ventas SIN PAGO,7714
03/05/18,FAC Ventas SIN PAGO,350000
03/05/18,FAC Ventas SIN PAGO,800.4
03/05/18,FAC Ventas SIN PAGO,232
03/05/18,FAC Ventas SIN PAGO,19151.6
04/05/18,FAC Servicio PAGADA,5032.47
04/05/18,FAC Servicio PAGADA,394.4
04/05/18,FAC Servicio PAGADA,6482.21
04/05/18,FAC Ventas SIN PAGO,3944
04/05/18,FAC Servicio SIN PAGO,2631.48
04/05/18,FAC Servicio PAGADA,5742
04/05/18,FAC Servicio SIN PAGO,657.33
04/05/18,FAC Servicio SIN PAGO,1598.22
04/05/18,FAC Servicio PAGADA,19341.84
07/05/18,FAC Servicio SIN PAGO,61248
08/05/18,FAC Servicio SIN PAGO,1006.49
08/05/18,FAC Servicio SIN PAGO,6284.11
08/05/18,FAC Ventas PAGADA,550
08/05/18,FAC Servicio SIN PAGO,1585.04
08/05/18,FAC Ventas SIN PAGO,1450
08/05/18,FAC Servicio SIN PAGO,1505.4
08/05/18,FAC Servicio SIN PAGO,1424.87
08/05/18,FAC Servicio SIN PAGO,4756
08/05/18,FAC Servicio SIN PAGO,4538.02
08/05/18,FAC Servicio SIN PAGO,1642.56
08/05/18,FAC Servicio SIN PAGO,4391.66
08/05/18,FAC Servicio SIN PAGO,6577.2
09/05/18,FAC Servicio SIN PAGO,316680
10/05/18,FAC Servicio SIN PAGO,16553.66
10/05/18,FAC Servicio PAGADA,9425
10/05/18,FAC Servicio SIN PAGO,17980
10/05/18,FAC Servicio SIN PAGO,6722.2
11/05/18,FAC Servicio SIN PAGO,78900.78
11/05/18,FAC Servicio SIN PAGO,18966
11/05/18,FAC Servicio SIN PAGO,33724.01
11/05/18,FAC Servicio SIN PAGO,8317.2
14/05/18,FAC Servicio PAGADA,2973.31
15/05/18,FAC Ventas SIN PAGO,394.4
15/05/18,FAC Servicio SIN PAGO,11115.12
15/05/18,FAC Servicio SIN PAGO,1832.8
15/05/18,FAC Servicio PAGADA,1624
16/05/18,FAC Ventas SIN PAGO,812
16/05/18,FAC Ventas SIN PAGO,1995.2
18/05/18,FAC Ventas PAGADA,98600
18/05/18,FAC Servicio PAGADA,4381.63
18/05/18,FAC Servicio PAGADA,2423.12
18/05/18,FAC Servicio SIN PAGO,8149
18/05/18,FAC Ventas SIN PAGO,498.8
18/05/18,FAC Servicio PAGADA,1740
18/05/18,FAC Servicio PAGADA,18541.39
21/05/18,FAC Servicio SIN PAGO,754.32
21/05/18,FAC Ventas SIN PAGO,997.6
21/05/18,FAC Servicio PAGADA,56376
21/05/18,FAC Servicio PAGADA,66352
22/05/18,FAC Ventas SIN PAGO,6913.6
22/05/18,FAC Servicio SIN PAGO,4263.52
23/05/18,FAC Servicio SIN PAGO,3001.8
23/05/18,FAC Servicio SIN PAGO,1305.7
23/05/18,FAC Servicio SIN PAGO,13053.48
23/05/18,FAC Servicio SIN PAGO,81532
23/05/18,FAC Servicio PAGADA,618.66
23/05/18,FAC Servicio PAGADA,4374.7
23/05/18,FAC Servicio SIN PAGO,4593.6
23/05/18,FAC Servicio SIN PAGO,10006
23/05/18,FAC Servicio PAGADA,1850.2
24/05/18,FAC Ventas SIN PAGO,9677.88
25/05/18,FAC Servicio SIN PAGO,4739.45
25/05/18,FAC Servicio SIN PAGO,3782.76
25/05/18,FAC Servicio SIN PAGO,343851.84
25/05/18,FAC Servicio SIN PAGO,0
25/05/18,FAC Ventas SIN PAGO,37125.8
25/05/18,FAC Ventas SIN PAGO,17748
25/05/18,FAC Servicio PAGADA,3857.77
28/05/18,FAC Servicio SIN PAGO,22214
28/05/18,FAC Ventas SIN PAGO,95485.4
28/05/18,FAC Servicio SIN PAGO,2348.35
28/05/18,FAC Servicio SIN PAGO,53799.14
28/05/18,FAC Servicio SIN PAGO,2872.89
28/05/18,FAC Servicio PAGADA,40207.6
29/05/18,FAC Servicio SIN PAGO,19341.84
29/05/18,FAC Servicio SIN PAGO,386419.94
29/05/18,FAC Servicio SIN PAGO,5889.25
29/05/18,FAC Servicio SIN PAGO,28057.71
29/05/18,FAC Servicio PAGADA,101594.03
30/05/18,FAC Ventas PAGADA,67048
30/05/18,FAC Servicio PAGADA,1222.64
30/05/18,FAC Servicio SIN PAGO,4538.05
30/05/18,FAC Servicio SIN PAGO,17814.39
30/05/18,FAC Servicio PAGADA,7874.08
01/06/18,FAC Ventas SIN PAGO,750000
05/06/18,FAC Ventas PAGADA,487.2
05/06/18,FAC Servicio PAGADA,5056.68
05/06/18,FAC Servicio SIN PAGO,8317.2
05/06/18,FAC Servicio SIN PAGO,14421.12
05/06/18,FAC Servicio SIN PAGO,9294.24
05/06/18,FAC Servicio SIN PAGO,1598.22
05/06/18,FAC Servicio SIN PAGO,21274.01
05/06/18,FAC Servicio SIN PAGO,5250.45
05/06/18,FAC Servicio SIN PAGO,80313.88
05/06/18,FAC Ventas SIN PAGO,17018.36
05/06/18,FAC Servicio SIN PAGO,81532
05/06/18,FAC Servicio SIN PAGO,81532
05/06/18,FAC Servicio SIN PAGO,10442.78
05/06/18,FAC Servicio SIN PAGO,5742
05/06/18,FAC Servicio SIN PAGO,7694.52
05/06/18,FAC Servicio PAGADA,5742
05/06/18,FAC Servicio SIN PAGO,50229.98
07/06/18,FAC Servicio SIN PAGO,28084.76
12/06/18,FAC Servicio SIN PAGO,273605.38
12/06/18,FAC Servicio SIN PAGO,23115.82
12/06/18,FAC Ventas SIN PAGO,120405.68
12/06/18,FAC Servicio SIN PAGO,16553.66
12/06/18,FAC Servicio PAGADA,3857
12/06/18,FAC Servicio PAGADA,22736
12/06/18,FAC Servicio SIN PAGO,3152.88
14/06/18,FAC Servicio SIN PAGO,5250.45
14/06/18,FAC Servicio SIN PAGO,1136.8
14/06/18,FAC Ventas PAGADA,131138
14/06/18,FAC Servicio SIN PAGO,21970.4
14/06/18,FAC Servicio SIN PAGO,2505.6
14/06/18,FAC Servicio SIN PAGO,2505.6
18/06/18,FAC Servicio SIN PAGO,2721.91
18/06/18,FAC Servicio PAGADA,8839.2
18/06/18,FAC Servicio PAGADA,17989.28
18/06/18,FAC Servicio PAGADA,2696.07
18/06/18,FAC Servicio SIN PAGO,1095.05
18/06/18,FAC Servicio SIN PAGO,1327.04
18/06/18,FAC Servicio SIN PAGO,1149.8
18/06/18,FAC Servicio SIN PAGO,237.1
19/06/18,FAC Servicio SIN PAGO,217450.22
19/06/18,FAC Servicio SIN PAGO,2285.5
19/06/18,FAC Servicio SIN PAGO,191450.9
20/06/18,FAC Ventas SIN PAGO,25162.72
20/06/18,FAC Servicio SIN PAGO,1085.76
20/06/18,FAC Servicio PAGADA,3101.06
26/06/18,FAC Servicio SIN PAGO,4374.7
26/06/18,FAC Ventas SIN PAGO,62097.38
27/06/18,FAC Servicio PAGADA,16549.04
27/06/18,FAC Servicio PAGADA,6891.55
27/06/18,FAC Servicio PAGADA,69853.75
27/06/18,FAC Servicio PAGADA,45194.54
27/06/18,FAC Servicio PAGADA,2988.62
27/06/18,FAC Servicio PAGADA,24349.56
29/06/18,FAC Servicio PAGADA,10883.12
29/06/18,FAC Servicio SIN PAGO,18159.34
29/06/18,FAC Servicio PAGADA,2030
29/06/18,FAC Servicio SIN PAGO,228371.82
29/06/18,FAC Servicio PAGADA,36401.96
29/06/18,FAC Servicio SIN PAGO,309.2
09/07/18,FAC Ventas SIN PAGO,56144
09/07/18,FAC Servicio SIN PAGO,4578.28
11/07/18,FAC Servicio SIN PAGO,45160.49
11/07/18,FAC Servicio SIN PAGO,28084.76
11/07/18,FAC Ventas SIN PAGO,406
11/07/18,FAC Ventas SIN PAGO,61198.24
12/07/18,FAC Servicio SIN PAGO,1327.04
12/07/18,FAC Servicio SIN PAGO,4391.66
12/07/18,FAC Servicio SIN PAGO,1327.04
13/07/18,FAC Servicio SIN PAGO,13539.29
13/07/18,FAC Servicio SIN PAGO,17814.39
16/07/18,FAC Servicio SIN PAGO,43914.5
16/07/18,FAC Ventas PAGADA,829.4
16/07/18,FAC Servicio SIN PAGO,4537.54
16/07/18,FAC Servicio PAGADA,3857
18/07/18,FAC Servicio PAGADA,696
18/07/18,FAC Servicio PAGADA,1746.96
18/07/18,FAC Servicio SIN PAGO,2960.41
19/07/18,FAC Servicio PAGADA,253518
19/07/18,FAC Servicio SIN PAGO,16945.28
19/07/18,FAC Servicio SIN PAGO,1850.2
19/07/18,FAC Servicio SIN PAGO,9294.24
20/07/18,FAC Servicio PAGADA,7430
20/07/18,FAC Servicio SIN PAGO,6471.41
20/07/18,FAC Servicio SIN PAGO,1136.8
20/07/18,FAC Servicio SIN PAGO,5250.45
20/07/18,FAC Servicio SIN PAGO,1598.22
20/07/18,FAC Servicio SIN PAGO,36076
20/07/18,FAC Servicio PAGADA,13636.44
20/07/18,FAC Servicio SIN PAGO,8317.2
20/07/18,FAC Servicio PAGADA,6264
20/07/18,FAC Servicio PAGADA,3224.8
20/07/18,FAC Servicio SIN PAGO,30614.72
25/07/18,FAC Servicio SIN PAGO,20230.4
25/07/18,FAC Servicio PAGADA,2414.25
25/07/18,FAC Servicio SIN PAGO,5742
25/07/18,FAC Servicio PAGADA,33176
25/07/18,FAC Servicio PAGADA,35462.87
25/07/18,FAC Servicio SIN PAGO,72001.42
25/07/18,FAC Servicio SIN PAGO,9744.07
25/07/18,FAC Servicio SIN PAGO,1536.35
25/07/18,FAC Servicio SIN PAGO,5810.05
25/07/18,FAC Servicio SIN PAGO,9294.24
25/07/18,FAC Servicio SIN PAGO,5810.05
26/07/18,FAC Ventas PAGADA,49300
27/07/18,FAC Ventas SIN PAGO,1526.37
30/07/18,FAC Servicio PAGADA,2552
30/07/18,FAC Servicio PAGADA,7026.93
30/07/18,FAC Servicio PAGADA,252740.08
30/07/18,FAC Servicio PAGADA,57301.4
30/07/18,FAC Servicio SIN PAGO,28084.76
30/07/18,FAC Servicio PAGADA,2644.8
30/07/18,FAC Servicio SIN PAGO,255293.29
30/07/18,FAC Servicio PAGADA,9684.49
30/07/18,FAC Servicio PAGADA,7656
31/07/18,FAC Ventas PAGADA,29580
31/07/18,FAC Servicio PAGADA,3224.8
31/07/18,FAC Servicio PAGADA,4426.56
31/07/18,FAC Servicio PAGADA,1531.2
31/07/18,FAC Servicio PAGADA,7424
03/08/18,FAC Servicio PAGADA,5085.44
06/08/18,FAC Servicio PAGADA,150046
06/08/18,FAC Servicio SIN PAGO,2256.69
06/08/18,FAC Servicio SIN PAGO,205171.82
06/08/18,FAC Servicio SIN PAGO,1598.22
06/08/18,FAC Servicio SIN PAGO,5128.86
06/08/18,FAC Servicio SIN PAGO,159.15
08/08/18,FAC Servicio SIN PAGO,42517.9
08/08/18,FAC Servicio SIN PAGO,44106.44
10/08/18,FAC Servicio SIN PAGO,1363.46
10/08/18,FAC Servicio SIN PAGO,1363.46
10/08/18,FAC Servicio SIN PAGO,5889.25
10/08/18,FAC Servicio SIN PAGO,5889.25
10/08/18,FAC Servicio PAGADA,18560
10/08/18,FAC Ventas PAGADA,10544.98
10/08/18,FAC Servicio SIN PAGO,2726
10/08/18,FAC Servicio SIN PAGO,11210.24
10/08/18,FAC Servicio SIN PAGO,4391.66
10/08/18,FAC Servicio SIN PAGO,871.55
10/08/18,FAC Servicio SIN PAGO,1598.22
10/08/18,FAC Servicio SIN PAGO,1327.04
10/08/18,FAC Servicio SIN PAGO,1356.81
10/08/18,FAC Servicio SIN PAGO,19333.72
10/08/18,FAC Servicio SIN PAGO,40353.82
10/08/18,FAC Servicio SIN PAGO,2972.96
10/08/18,FAC Servicio SIN PAGO,2972.96
10/08/18,FAC Servicio SIN PAGO,4872
21/08/18,FAC Servicio PAGADA,3623
21/08/18,FAC Servicio PAGADA,4578.13
21/08/18,FAC Servicio PAGADA,6385.8
21/08/18,FAC Servicio PAGADA,5554.08
21/08/18,FAC Servicio PAGADA,7322.5
21/08/18,FAC Servicio SIN PAGO,1053.86
21/08/18,FAC Servicio PAGADA,12319.2
30/08/18,FAC Servicio PAGADA,2616.96
30/08/18,FAC Servicio SIN PAGO,160729.29
30/08/18,FAC Servicio PAGADA,54921.86
30/08/18,FAC Servicio PAGADA,2165.34
31/08/18,FAC Servicio SIN PAGO,8310.24
31/08/18,FAC Servicio SIN PAGO,16945.28
31/08/18,FAC Servicio SIN PAGO,7430
31/08/18,FAC Servicio SIN PAGO,11210.24
31/08/18,FAC Servicio SIN PAGO,120087.23
31/08/18,FAC Servicio SIN PAGO,8310.24
31/08/18,FAC Ventas PAGADA,31800
31/08/18,FAC Servicio SIN PAGO,3224.8
06/09/18,FAC Servicio PAGADA,8092.11
07/09/18,FAC Servicio SIN PAGO,2943.24
07/09/18,FAC Servicio SIN PAGO,1996.13
07/09/18,FAC Ventas PAGADA,928
07/09/18,FAC Servicio PAGADA,2088
11/09/18,FAC Servicio SIN PAGO,30614.72
11/09/18,FAC Servicio PAGADA,4461.75
12/09/18,FAC Servicio SIN PAGO,90248
12/09/18,FAC Servicio PAGADA,3857
12/09/18,FAC Servicio PAGADA,1792.84
12/09/18,FAC Servicio SIN PAGO,18776.22
13/09/18,FAC Servicio PAGADA,127646.64
17/09/18,FAC Servicio PAGADA,7540
17/09/18,FAC Servicio SIN PAGO,998.06
17/09/18,FAC Servicio SIN PAGO,5810.05
18/09/18,FAC Servicio PAGADA,18508.96
18/09/18,FAC Servicio SIN PAGO,20793
18/09/18,FAC Servicio SIN PAGO,2972.96
18/09/18,FAC Ventas SIN PAGO,3253.8
18/09/18,FAC Servicio SIN PAGO,17680.72
18/09/18,FAC Servicio SIN PAGO,5085.44
18/09/18,FAC Servicio SIN PAGO,2365.7
18/09/18,FAC Servicio SIN PAGO,17731.44
18/09/18,FAC Servicio SIN PAGO,33176
18/09/18,FAC Servicio PAGADA,18332.64
18/09/18,FAC Servicio SIN PAGO,5422.72
19/09/18,FAC Servicio PAGADA,549.84
19/09/18,FAC Servicio PAGADA,4164.4
19/09/18,FAC Servicio SIN PAGO,8769.6
20/09/18,FAC Servicio PAGADA,3382.56
20/09/18,FAC Servicio PAGADA,654.24
20/09/18,FAC Ventas PAGADA,61317.36
21/09/18,FAC Servicio PAGADA,5529.53
21/09/18,FAC Servicio PAGADA,3190
21/09/18,FAC Servicio PAGADA,2436
21/09/18,FAC Servicio SIN PAGO,31906.73
21/09/18,FAC Servicio PAGADA,6410.16
24/09/18,FAC Servicio SIN PAGO,70470
24/09/18,FAC Servicio PAGADA,6434.52
24/09/18,FAC Servicio PAGADA,3314.12
24/09/18,FAC Servicio SIN PAGO,30614.72
24/09/18,FAC Ventas SIN PAGO,13825.46
24/09/18,FAC Servicio PAGADA,81664
25/09/18,FAC Servicio PAGADA,5247.84
25/09/18,FAC Servicio PAGADA,10208
25/09/18,FAC Servicio PAGADA,7772
26/09/18,FAC Servicio SIN PAGO,3770
26/09/18,FAC Servicio SIN PAGO,3770
26/09/18,FAC Servicio SIN PAGO,2972.96
26/09/18,FAC Servicio SIN PAGO,10440
26/09/18,FAC Ventas SIN PAGO,7209.4
26/09/18,FAC Servicio SIN PAGO,12033.07
27/09/18,FAC Servicio PAGADA,37838.71
27/09/18,FAC Servicio PAGADA,23307.69
27/09/18,FAC Servicio SIN PAGO,301426
27/09/18,FAC Servicio PAGADA,31969.6
27/09/18,FAC Servicio SIN PAGO,1327.04
28/09/18,FAC Servicio SIN PAGO,5085.44
28/09/18,FAC Ventas PAGADA,22253.8
28/09/18,FAC Ventas PAGADA,84.22
28/09/18,FAC Servicio SIN PAGO,66540.18
28/09/18,FAC Servicio SIN PAGO,230318
28/09/18,FAC Servicio SIN PAGO,66408
28/09/18,FAC Servicio SIN PAGO,28084.76
28/09/18,FAC Servicio PAGADA,6380
28/09/18,FAC Servicio PAGADA,829.71
28/09/18,FAC Servicio SIN PAGO,676.67
28/09/18,FAC Servicio SIN PAGO,20420
28/09/18,FAC Servicio PAGADA,10092
28/09/18,FAC Ventas SIN PAGO,22516.34
08/10/18,FAC Servicio PAGADA,7656
08/10/18,FAC Servicio SIN PAGO,6502
08/10/18,FAC Servicio SIN PAGO,16945.28
08/10/18,FAC Servicio PAGADA,1635.97
08/10/18,FAC Servicio SIN PAGO,6502
08/10/18,FAC Servicio SIN PAGO,4408
08/10/18,FAC Servicio SIN PAGO,29594.69
09/10/18,FAC Servicio SIN PAGO,2733.19
10/10/18,FAC Servicio SIN PAGO,4391.66
10/10/18,FAC Servicio SIN PAGO,30614.72
10/10/18,FAC Servicio SIN PAGO,4391.66
10/10/18,FAC Servicio SIN PAGO,28084.76
10/10/18,FAC Servicio SIN PAGO,2733.19
10/10/18,FAC Servicio SIN PAGO,22504.3
10/10/18,FAC Servicio PAGADA,9666.67
11/10/18,FAC Servicio SIN PAGO,20420
11/10/18,FAC Servicio SIN PAGO,38686
11/10/18,FAC Servicio SIN PAGO,5734.54
11/10/18,FAC Servicio SIN PAGO,4408
11/10/18,FAC Servicio SIN PAGO,7057.44
12/10/18,FAC Servicio SIN PAGO,1760.88
12/10/18,FAC Servicio SIN PAGO,17464.96
12/10/18,FAC Servicio SIN PAGO,5540.16
12/10/18,FAC Servicio SIN PAGO,3155.2
12/10/18,FAC Servicio SIN PAGO,2165.33
12/10/18,FAC Servicio SIN PAGO,649.6
12/10/18,FAC Servicio SIN PAGO,3727.08
12/10/18,FAC Servicio SIN PAGO,18332.64
12/10/18,FAC Servicio SIN PAGO,10948
15/10/18,FAC Servicio SIN PAGO,210868.71
15/10/18,FAC Servicio PAGADA,11478.2
16/10/18,FAC Ventas SIN PAGO,2459.2
16/10/18,FAC Ventas SIN PAGO,5399.8
16/10/18,FAC Servicio SIN PAGO,2088
16/10/18,FAC Ventas SIN PAGO,1090.98
16/10/18,FAC Servicio PAGADA,19644.37
16/10/18,FAC Ventas SIN PAGO,11420.2
16/10/18,FAC Servicio SIN PAGO,5742
17/10/18,FAC Servicio PAGADA,3750
17/10/18,FAC Servicio PAGADA,131080
17/10/18,FAC Ventas SIN PAGO,19975.2
17/10/18,FAC Servicio PAGADA,2797.92
18/10/18,FAC Servicio PAGADA,17458
18/10/18,FAC Servicio SIN PAGO,5742
22/10/18,FAC Servicio SIN PAGO,3590.66
22/10/18,FAC Servicio SIN PAGO,144886.78
